,airport,type of traffic,2009-Jan,2009-Feb,2009-Mar,2009-Apr,2009-May,2009-Jun,2009-Jul,2009-Aug,2009-Sep,2009-Oct,2009-Nov,2009-Dec,2010-Jan,2010-Feb,2010-Mar,2010-Apr,2010-May,2010-Jun,2010-Jul,2010-Aug,2010-Sep,2010-Oct,2010-Nov,2010-Dec,2011-Jan,2011-Feb,2011-Mar,2011-Apr,2011-May,2011-Jun,2011-Jul,2011-Aug,2011-Sep,2011-Oct,2011-Nov,2011-Dec,2012-Jan,2012-Feb,2012-Mar,2012-Apr,2012-May,2012-Jun,2012-Jul,2012-Aug,2012-Sep,2012-Oct,2012-Nov,2012-Dec,2013-Jan,2013-Feb,2013-Mar,2013-Apr,2013-May,2013-Jun,2013-Jul,2013-Aug,2013-Sep,2013-Oct,2013-Nov,2013-Dec,2014-Jan,2014-Feb,2014-Mar,2014-Apr,2014-May,2014-Jun,2014-Jul,2014-Aug,2014-Sep,2014-Oct,2014-Nov,2014-Dec,2015-Jan,2015-Feb,2015-Mar,2015-Apr,2015-May,2015-Jun,2015-Jul,2015-Aug,2015-Sep,2015-Oct,2015-Nov,2015-Dec,2016-Jan,2016-Feb,2016-Mar,2016-Apr,2016-May,2016-Jun,2016-Jul,2016-Aug,2016-Sep,2016-Oct,2016-Nov,2016-Dec,2017-Jan,2017-Feb,2017-Mar,2017-Apr,2017-May,2017-Jun,2017-Jul,2017-Aug,2017-Sep,2017-Oct,2017-Nov,2017-Dec,2018-Jan,2018-Feb,2018-Mar,2018-Apr,2018-May,2018-Jun,2018-Jul,2018-Aug,2018-Sep,2018-Oct,2018-Nov,2018-Dec,2019-Jan,2019-Feb,2019-Mar,2019-Apr,2019-May,2019-Jun,2019-Jul,2019-Aug,2019-Sep,2019-Oct,2019-Nov,2019-Dec,2020-Jan,2020-Feb,2020-Mar,2020-Apr,2020-Jun,2020-Jul,2020-Aug,2020-Sep,2020-Oct
525,Stord Sørstokken,"Helicopter, continental shelf",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Stord Sørstokken,Freight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,Stord Sørstokken,Freight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Stord Sørstokken,Non-scheduled passenger flights,0.0,0.0,0.0,0.0,0.0,7.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,92.0,0.0,1.0,0.0,160.0,73.0,0.0,4.0,11.0,0.0,0.0,0.0,129.0,23.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,6.0,0.0,46.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,171.0,338.0,398.0,506.0,648.0,1007.0,1052.0,610.0,767.0,795.0,872.0,907.0,931.0,1156.0,1354.0,1629.0,1447.0,1508.0,1603.0,1253.0,1368.0,1587.0,1362.0,1426.0,1183.0,1137.0,928.0,691.0,436.0,492.0,443.0,271.0,320.0,293.0,261.0,146.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,138.0,39.0,0.0,42.0
529,Stord Sørstokken,Non-scheduled passenger flights,0.0,0.0,0.0,0.0,0.0,7.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,92.0,0.0,1.0,0.0,160.0,73.0,0.0,4.0,11.0,0.0,0.0,0.0,129.0,23.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,6.0,0.0,46.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,171.0,338.0,398.0,506.0,648.0,1007.0,1052.0,610.0,767.0,795.0,872.0,907.0,931.0,1156.0,1354.0,1629.0,1447.0,1508.0,1603.0,1253.0,1368.0,1587.0,1362.0,1426.0,1183.0,1137.0,928.0,691.0,436.0,492.0,443.0,271.0,320.0,293.0,261.0,146.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,138.0,39.0,0.0,42.0
530,Stord Sørstokken,Scheduled passenger flights,1149.0,1250.0,1925.0,1563.0,1793.0,1683.0,157.0,1571.0,2410.0,2775.0,2804.0,1928.0,1449.0,2610.0,2321.0,1484.0,1982.0,2152.0,434.0,1370.0,1873.0,2008.0,1741.0,1251.0,1632.0,1905.0,2585.0,1937.0,2391.0,2223.0,1383.0,1898.0,1932.0,2002.0,1624.0,1565.0,1731.0,1555.0,1789.0,1250.0,1699.0,1657.0,946.0,1458.0,1665.0,2141.0,2298.0,1364.0,1975.0,1933.0,2122.0,2810.0,2203.0,2417.0,1580.0,2353.0,2962.0,2734.0,3167.0,2045.0,2745.0,3112.0,3376.0,2869.0,2952.0,3340.0,1912.0,2871.0,3748.0,3626.0,3627.0,2812.0,2840.0,3502.0,4005.0,3322.0,3178.0,4054.0,1748.0,2629.0,3480.0,2974.0,3371.0,2735.0,2390.0,2016.0,2346.0,1943.0,1846.0,1989.0,1634.0,1959.0,2524.0,2188.0,2504.0,2021.0,2134.0,1856.0,2487.0,2065.0,2405.0,2525.0,1639.0,2454.0,2760.0,2751.0,3153.0,2723.0,2764.0,3000.0,3337.0,3441.0,3132.0,3201.0,1802.0,3014.0,3540.0,3328.0,3240.0,2885.0,2679.0,3341.0,3762.0,2848.0,3481.0,3443.0,2071.0,2812.0,3837.0,3773.0,3412.0,3012.0,2803.0,3043.0,1504.0,0.0,0.0,0.0,0.0,784.0,1231.0
531,Stord Sørstokken,Scheduled passenger flights,1149.0,1250.0,1925.0,1563.0,1793.0,1683.0,157.0,1571.0,2410.0,2775.0,2804.0,1928.0,1449.0,2610.0,2321.0,1484.0,1982.0,2152.0,434.0,1370.0,1873.0,2008.0,1741.0,1251.0,1632.0,1905.0,2585.0,1937.0,2391.0,2223.0,1383.0,1898.0,1932.0,2002.0,1624.0,1565.0,1731.0,1555.0,1789.0,1250.0,1699.0,1657.0,946.0,1458.0,1665.0,2141.0,2298.0,1364.0,1975.0,1933.0,2122.0,2810.0,2203.0,2417.0,1580.0,2353.0,2962.0,2734.0,3167.0,2045.0,2745.0,3112.0,3376.0,2869.0,2952.0,3340.0,1912.0,2871.0,3748.0,3626.0,3627.0,2812.0,2840.0,3502.0,4005.0,3322.0,3178.0,4054.0,1748.0,2629.0,3480.0,2974.0,3371.0,2735.0,2390.0,2016.0,2346.0,1943.0,1846.0,1989.0,1634.0,1959.0,2524.0,2188.0,2504.0,2021.0,2134.0,1856.0,2487.0,2065.0,2405.0,2525.0,1639.0,2454.0,2760.0,2751.0,3153.0,2723.0,2764.0,3000.0,3337.0,3441.0,3132.0,3201.0,1802.0,3014.0,3540.0,3328.0,3240.0,2885.0,2679.0,3341.0,3762.0,2848.0,3481.0,3443.0,2071.0,2812.0,3837.0,3773.0,3412.0,3012.0,2803.0,3043.0,1504.0,0.0,0.0,0.0,0.0,784.0,1231.0
532,Stord Sørstokken,All commercial flights,1149.0,1250.0,1925.0,1563.0,1793.0,1690.0,159.0,1582.0,2410.0,2777.0,2804.0,1928.0,2369.0,2610.0,2377.0,1484.0,2074.0,2478.0,435.0,1370.0,2033.0,2081.0,1741.0,1255.0,1643.0,1905.0,2585.0,1937.0,2520.0,2246.0,1389.0,1933.0,1932.0,2002.0,1624.0,1565.0,1731.0,1555.0,1789.0,1250.0,1753.0,1657.0,952.0,1458.0,1711.0,2141.0,2298.0,1398.0,1975.0,1933.0,2122.0,2810.0,2208.0,2417.0,1580.0,2353.0,2970.0,2753.0,3167.0,2045.0,2745.0,3122.0,3376.0,2869.0,2952.0,3392.0,1912.0,2871.0,3748.0,3626.0,3627.0,2983.0,3178.0,3900.0,4511.0,3970.0,4185.0,5106.0,2358.0,3397.0,4275.0,3846.0,4278.0,3666.0,3546.0,3370.0,3975.0,3390.0,3354.0,3592.0,2887.0,3328.0,4111.0,3550.0,3930.0,3204.0,3271.0,2784.0,3178.0,2501.0,2897.0,2968.0,1910.0,2774.0,3053.0,3012.0,3299.0,2761.0,2764.0,3000.0,3337.0,3441.0,3132.0,3201.0,1802.0,3016.0,3540.0,3337.0,3240.0,2885.0,2679.0,3341.0,3762.0,2848.0,3481.0,3443.0,2071.0,2812.0,3837.0,3773.0,3412.0,3012.0,2803.0,3043.0,1504.0,0.0,100.0,138.0,39.0,784.0,1273.0
533,Stord Sørstokken,All commercial flights,1149.0,1250.0,1925.0,1563.0,1793.0,1690.0,159.0,1582.0,2410.0,2777.0,2804.0,1928.0,2369.0,2610.0,2377.0,1484.0,2074.0,2478.0,435.0,1370.0,2033.0,2081.0,1741.0,1255.0,1643.0,1905.0,2585.0,1937.0,2520.0,2246.0,1389.0,1933.0,1932.0,2002.0,1624.0,1565.0,1731.0,1555.0,1789.0,1250.0,1753.0,1657.0,952.0,1458.0,1711.0,2141.0,2298.0,1398.0,1975.0,1933.0,2122.0,2810.0,2208.0,2417.0,1580.0,2353.0,2970.0,2753.0,3167.0,2045.0,2745.0,3122.0,3376.0,2869.0,2952.0,3392.0,1912.0,2871.0,3748.0,3626.0,3627.0,2983.0,3178.0,3900.0,4511.0,3970.0,4185.0,5106.0,2358.0,3397.0,4275.0,3846.0,4278.0,3666.0,3546.0,3370.0,3975.0,3390.0,3354.0,3592.0,2887.0,3328.0,4111.0,3550.0,3930.0,3204.0,3271.0,2784.0,3178.0,2501.0,2897.0,2968.0,1910.0,2774.0,3053.0,3012.0,3299.0,2761.0,2764.0,3000.0,3337.0,3441.0,3132.0,3201.0,1802.0,3016.0,3540.0,3337.0,3240.0,2885.0,2679.0,3341.0,3762.0,2848.0,3481.0,3443.0,2071.0,2812.0,3837.0,3773.0,3412.0,3012.0,2803.0,3043.0,1504.0,0.0,100.0,138.0,39.0,784.0,1273.0
534,Svalbard Longyear,Other commercial flights,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0
535,Svalbard Longyear,All commercial flights,4248.0,5820.0,9638.0,12428.0,9216.0,12960.0,16314.0,15137.0,7637.0,5190.0,4613.0,3980.0,3672.0,6222.0,10104.0,9859.0,8643.0,12778.0,15583.0,14734.0,8383.0,6408.0,4618.0,4453.0,4046.0,6764.0,9478.0,11485.0,9694.0,11880.0,15492.0,15623.0,9003.0,6590.0,4705.0,4746.0,4664.0,7150.0,9047.0,11390.0,9887.0,12809.0,17408.0,16604.0,9079.0,6954.0,5611.0,4764.0,6717.0,7196.0,12980.0,17603.0,13559.0,17499.0,19859.0,20288.0,12575.0,9896.0,7651.0,7338.0,7706.0,10437.0,13686.0,16511.0,13671.0,19415.0,21292.0,19836.0,13557.0,8760.0,7263.0,7525.0,8048.0,10688.0,16000.0,18481.0,13798.0,19282.0,23270.0,21071.0,12852.0,9928.0,6289.0,6853.0,8139.0,11359.0,14101.0,17477.0,13503.0,20714.0,24608.0,22892.0,13098.0,9565.0,7488.0,7612.0,8713.0,11348.0,14503.0,15858.0,14568.0,19328.0,24057.0,20679.0,11998.0,9825.0,7175.0,6828.0,8099.0,13129.0,16600.0,18515.0,16140.0,22703.0,25327.0,22267.0,13836.0,10180.0,8009.0,7448.0,8578.0,12750.0,18629.0,18984.0,17330.0,24954.0,27077.0,21380.0,13155.0,9528.0,7064.0,7114.0,8730.0,12176.0,7031.0,619.0,1254.0,3603.0,8239.0,7772.0,6120.0
536,Svalbard Longyear,Scheduled passenger flights,4084.0,5668.0,9561.0,11817.0,9138.0,12711.0,14705.0,14445.0,7461.0,5074.0,4509.0,3768.0,3172.0,6167.0,9768.0,9263.0,8543.0,11639.0,14245.0,13744.0,8367.0,6282.0,4580.0,4284.0,4001.0,6201.0,8870.0,11004.0,9624.0,10351.0,13527.0,14192.0,8712.0,6444.0,4370.0,4629.0,4512.0,6981.0,8983.0,10895.0,9356.0,11641.0,15079.0,14988.0,8792.0,6860.0,5524.0,4401.0,4983.0,6629.0,11579.0,14757.0,11696.0,13052.0,15905.0,16389.0,10395.0,7755.0,5914.0,5798.0,6373.0,8995.0,12974.0,14174.0,11847.0,14638.0,16584.0,16505.0,11189.0,8161.0,5538.0,6059.0,6179.0,9203.0,13549.0,16282.0,12973.0,16609.0,18548.0,18420.0,11858.0,9276.0,6157.0,5846.0,7667.0,11287.0,13662.0,15714.0,12361.0,17788.0,19625.0,18903.0,11762.0,8691.0,6994.0,6929.0,7796.0,11220.0,14107.0,15130.0,13357.0,18166.0,19436.0,18261.0,10980.0,9311.0,6608.0,6376.0,7529.0,12529.0,15695.0,16828.0,14142.0,19071.0,20739.0,20105.0,13066.0,9674.0,7192.0,7030.0,7832.0,12216.0,17446.0,17863.0,15798.0,18182.0,21072.0,19929.0,12632.0,9335.0,6987.0,6597.0,8062.0,11775.0,6867.0,619.0,1222.0,3463.0,8161.0,7338.0,6024.0
537,Svalbard Longyear,Scheduled passenger flights,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,102.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,1050.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,1099.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,72.0,76.0,7.0,201.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,127.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,425.0,0.0,230.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,Svalbard Longyear,Scheduled passenger flights,4084.0,5668.0,9561.0,11817.0,9138.0,12711.0,14729.0,14445.0,7461.0,5074.0,4509.0,3768.0,3172.0,6167.0,9768.0,9263.0,8543.0,12131.0,14343.0,13744.0,8367.0,6282.0,4580.0,4284.0,4001.0,6201.0,8870.0,11004.0,9624.0,10421.0,13629.0,14361.0,8712.0,6444.0,4370.0,4629.0,4512.0,6981.0,8983.0,10895.0,9356.0,11641.0,15794.0,16038.0,9044.0,6860.0,5524.0,4401.0,4983.0,6629.0,11579.0,14757.0,11696.0,13052.0,16874.0,17488.0,10626.0,7755.0,5914.0,5798.0,6373.0,8995.0,12974.0,14174.0,11847.0,14638.0,16584.0,16581.0,11189.0,8161.0,5538.0,6059.0,6179.0,9203.0,13904.0,16354.0,13049.0,16616.0,18749.0,18478.0,11858.0,9276.0,6157.0,5846.0,7667.0,11287.0,13662.0,15726.0,12371.0,17788.0,19752.0,18925.0,11762.0,8691.0,6994.0,6929.0,7796.0,11220.0,14107.0,15230.0,13357.0,18166.0,19819.0,18261.0,10980.0,9311.0,6608.0,6376.0,7529.0,12529.0,15714.0,16828.0,14142.0,19071.0,20739.0,20747.0,13066.0,9674.0,7192.0,7030.0,7832.0,12216.0,17446.0,17863.0,15882.0,18607.0,21072.0,20159.0,12632.0,9335.0,6987.0,6738.0,8062.0,11775.0,6867.0,619.0,1222.0,3463.0,8161.0,7338.0,6024.0
539,Svalbard Longyear,Non-scheduled passenger flights,0.0,0.0,19.0,385.0,5.0,0.0,1323.0,585.0,14.0,0.0,0.0,125.0,476.0,4.0,234.0,427.0,0.0,621.0,1117.0,871.0,0.0,0.0,0.0,0.0,0.0,384.0,570.0,260.0,35.0,1144.0,1584.0,861.0,0.0,0.0,318.0,0.0,113.0,77.0,0.0,344.0,489.0,1052.0,1319.0,292.0,19.0,0.0,0.0,239.0,1699.0,491.0,1356.0,2613.0,1808.0,4173.0,2303.0,1987.0,1895.0,1895.0,1661.0,1391.0,1311.0,1243.0,677.0,1899.0,1824.0,3221.0,2388.0,1801.0,1874.0,356.0,1709.0,1155.0,1356.0,1259.0,2053.0,1373.0,669.0,1795.0,1706.0,608.0,672.0,439.0,130.0,791.0,441.0,0.0,391.0,1283.0,1093.0,1789.0,2026.0,2256.0,1275.0,508.0,360.0,527.0,728.0,28.0,0.0,533.0,914.0,1101.0,2025.0,1583.0,401.0,493.0,397.0,425.0,271.0,572.0,453.0,1498.0,1725.0,2725.0,2081.0,1002.0,546.0,346.0,572.0,336.0,444.0,452.0,1108.0,709.0,1029.0,3837.0,2588.0,789.0,214.0,0.0,0.0,0.0,282.0,99.0,140.0,0.0,0.0,110.0,0.0,355.0,0.0
540,Svalbard Longyear,Non-scheduled passenger flights,0.0,62.0,0.0,159.0,0.0,205.0,148.0,65.0,112.0,65.0,0.0,0.0,0.0,4.0,0.0,141.0,11.0,0.0,86.0,84.0,0.0,104.0,0.0,139.0,0.0,126.0,5.0,167.0,0.0,275.0,262.0,378.0,249.0,105.0,0.0,94.0,0.0,61.0,0.0,144.0,1.0,100.0,273.0,259.0,0.0,73.0,0.0,63.0,0.0,68.0,30.0,185.0,20.0,215.0,656.0,790.0,0.0,209.0,0.0,136.0,0.0,179.0,0.0,426.0,0.0,1547.0,2290.0,1454.0,448.0,229.0,0.0,288.0,484.0,216.0,15.0,710.0,18.0,865.0,2802.0,1945.0,271.0,198.0,0.0,176.0,0.0,59.0,0.0,414.0,29.0,1038.0,2804.0,1524.0,1.0,259.0,72.0,68.0,95.0,31.0,230.0,55.0,138.0,12.0,2034.0,776.0,503.0,0.0,88.0,0.0,187.0,0.0,348.0,158.0,143.0,841.0,2363.0,408.0,98.0,0.0,99.0,0.0,165.0,0.0,12.0,273.0,154.0,2463.0,3255.0,165.0,120.0,102.0,0.0,200.0,300.0,144.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
541,Svalbard Longyear,Non-scheduled passenger flights,0.0,62.0,19.0,544.0,5.0,205.0,1471.0,650.0,126.0,65.0,0.0,125.0,476.0,8.0,234.0,568.0,11.0,621.0,1203.0,955.0,0.0,104.0,0.0,139.0,0.0,510.0,575.0,427.0,35.0,1419.0,1846.0,1239.0,249.0,105.0,318.0,94.0,113.0,138.0,0.0,488.0,490.0,1152.0,1592.0,551.0,19.0,73.0,0.0,302.0,1699.0,559.0,1386.0,2798.0,1828.0,4388.0,2959.0,2777.0,1895.0,2104.0,1661.0,1527.0,1311.0,1422.0,677.0,2325.0,1824.0,4768.0,4678.0,3255.0,2322.0,585.0,1709.0,1443.0,1840.0,1475.0,2068.0,2083.0,687.0,2660.0,4508.0,2553.0,943.0,637.0,130.0,967.0,441.0,59.0,391.0,1697.0,1122.0,2827.0,4830.0,3780.0,1276.0,767.0,432.0,595.0,823.0,59.0,230.0,588.0,1052.0,1113.0,4059.0,2359.0,904.0,493.0,485.0,425.0,458.0,572.0,801.0,1656.0,1868.0,3566.0,4444.0,1410.0,644.0,346.0,671.0,336.0,609.0,452.0,1120.0,982.0,1183.0,6300.0,5843.0,954.0,334.0,102.0,0.0,200.0,582.0,243.0,140.0,0.0,0.0,110.0,36.0,355.0,0.0
542,Svalbard Longyear,Freight,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Svalbard Longyear,Freight,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Svalbard Longyear,"Helicopter, other",164.0,90.0,58.0,56.0,73.0,44.0,26.0,42.0,50.0,51.0,104.0,87.0,24.0,47.0,102.0,28.0,89.0,26.0,37.0,35.0,16.0,22.0,38.0,30.0,45.0,53.0,33.0,54.0,35.0,40.0,17.0,23.0,42.0,41.0,17.0,23.0,39.0,31.0,64.0,7.0,41.0,16.0,22.0,15.0,16.0,21.0,87.0,61.0,35.0,4.0,15.0,48.0,35.0,59.0,26.0,23.0,54.0,37.0,76.0,13.0,22.0,20.0,35.0,0.0,0.0,9.0,30.0,0.0,46.0,14.0,16.0,23.0,29.0,10.0,28.0,44.0,62.0,6.0,13.0,40.0,51.0,15.0,2.0,40.0,31.0,13.0,48.0,11.0,10.0,99.0,26.0,187.0,60.0,107.0,62.0,86.0,94.0,69.0,164.0,40.0,159.0,49.0,179.0,59.0,114.0,21.0,82.0,27.0,112.0,28.0,85.0,31.0,130.0,66.0,144.0,33.0,126.0,160.0,146.0,82.0,137.0,82.0,63.0,136.0,265.0,47.0,162.0,36.0,189.0,91.0,77.0,176.0,86.0,158.0,24.0,0.0,32.0,30.0,32.0,71.0,96.0
